시군구,번지,본번,부번,단지명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 사상구 모라동,986-3,0986,0003,대상로웰아파트,전세,58.52,202111,11,16500,0,14,2018,사상로 504
부산광역시 사상구 모라동,857,0857,0000,모라동 비버힐아파트,전세,79.61,202201,8,18500,0,7,2019,사상로478번길 12
부산광역시 사상구 모라동,1375-1,1375,0001,모라역 베스티움 더 시티,월세,23.72,202202,4,1000,45,2,2020,모라로64번길 82
부산광역시 사상구 모라동,703-26,0703,0026,코리아시티빌,월세,19.45,202112,31,3000,40,4,2019,사상로470번길 16
부산광역시 사상구 엄궁동,514-34,0514,0034,뉴 청송,월세,39.74,202203,16,7000,9,2,2015, 
부산광역시 사상구 엄궁동,567-7,0567,0007,담덕엄궁온천타워,전세,54.96,202201,13,12000,0,5,2013,엄궁로 204
부산광역시 사상구 주례동,54-112,0054,0112,"	(54-112)	",월세,29.87,202203,7,8000,20,3,2014,가야대로388번길 32
부산광역시 사상구 주례동,170,0170,0000,(170),월세,33.21,202112,13,4000,30,9,2016, 
부산광역시 사상구 주례동,170,0170,0000,(170),월세,28.73,202202,20,2000,30,9,2016, 
부산광역시 사상구 주례동,170,0170,0000,(170),월세,33.21,202203,13,4000,19,8,2016, 
부산광역시 사상구 주례동,60-53,0060,0053,(60-53),월세,27.05,202112,23,2000,40,3,2019, 
부산광역시 사상구 주례동,60-53,0060,0053,(60-53),월세,24.06,202201,18,1000,50,3,2019, 
부산광역시 사상구 주례동,60-53,0060,0053,(60-53),월세,24.06,202202,2,2000,33,5,2019, 
부산광역시 사상구 주례동,60-53,0060,0053,(60-53),월세,25.67,202205,18,500,48,3,2019, 
부산광역시 사상구 주례동,91-24,0091,0024,(91-24),월세,22.8,202202,20,300,27,5,2003,가야대로318번길 78-17
부산광역시 사상구 주례동,183-7,0183,0007,JS signature,월세,16.72,202201,25,500,50,5,2020,주례로10번길 9-5
부산광역시 사상구 주례동,183-7,0183,0007,JS signature,전세,25.6,202202,28,12000,0,7,2020,주례로10번길 9-5
부산광역시 사상구 주례동,183-7,0183,0007,JS signature,월세,16.72,202204,23,1000,45,5,2020,주례로10번길 9-5
부산광역시 사상구 주례동,183-7,0183,0007,JS signature,월세,16.72,202204,23,2000,35,2,2020,주례로10번길 9-5
부산광역시 사상구 주례동,183-7,0183,0007,JS signature,월세,16.72,202205,11,2000,40,3,2020,주례로10번길 9-5
부산광역시 사상구 주례동,155-10,0155,0010,THE S-CLASS,전세,22.34,202111,1,10000,0,3,2021,주례로10번길 9-18
부산광역시 사상구 주례동,155-10,0155,0010,THE S-CLASS,월세,25.19,202111,6,10000,10,4,2021,주례로10번길 9-18
부산광역시 사상구 주례동,155-10,0155,0010,THE S-CLASS,월세,15.43,202112,31,500,47,5,2021,주례로10번길 9-18
부산광역시 사상구 주례동,155-10,0155,0010,THE S-CLASS,월세,15.43,202201,3,500,45,3,2021,주례로10번길 9-18
부산광역시 사상구 주례동,155-10,0155,0010,THE S-CLASS,전세,22.34,202201,21,10000,0,2,2021,주례로10번길 9-18
부산광역시 사상구 주례동,692-10,0692,0010,귀한오피스텔,전세,21.25,202111,22,3500,0,4,2004,사상로 27
부산광역시 사상구 주례동,692-10,0692,0010,귀한오피스텔,월세,20.38,202112,19,500,25,5,2004,사상로 27
부산광역시 사상구 주례동,60-27,0060,0027,금강베네스트빌,월세,21.18,202205,13,1000,30,2,2014,가야대로378번길 4-5
부산광역시 사상구 주례동,60-27,0060,0027,금강베네스트빌,월세,19.02,202205,13,1000,29,2,2014,가야대로378번길 4-5
부산광역시 사상구 주례동,1231-14,1231,0014,늘채움,월세,16.28,202201,3,200,30,6,2007,주감로 162
부산광역시 사상구 주례동,1231-14,1231,0014,늘채움,월세,17.16,202201,7,500,20,6,2007,주감로 162
부산광역시 사상구 주례동,1231-14,1231,0014,늘채움,월세,16.65,202204,18,300,29,3,2007,주감로 162
부산광역시 사상구 주례동,75-1,0075,0001,동국쉐르빌,월세,14.46,202203,1,500,35,4,2017, 
부산광역시 사상구 주례동,210-11,0210,0011,동국에버빌,월세,25.51,202201,2,1000,45,4,2020, 
부산광역시 사상구 주례동,153-1,0153,0001,동서대한빌,전세,21.6,202202,7,4500,0,3,2012,주례로10번길 10
부산광역시 사상구 주례동,163-1,0163,0001,동양드림하이,월세,20.37,202201,3,1900,22,2,2012,냉정로 98
부산광역시 사상구 주례동,163-1,0163,0001,동양드림하이,월세,20.37,202201,21,2000,25,5,2012,냉정로 98
부산광역시 사상구 주례동,163-1,0163,0001,동양드림하이,월세,23.7,202203,21,3000,15,2,2012,냉정로 98
부산광역시 사상구 주례동,163-1,0163,0001,동양드림하이,월세,20.37,202203,25,2000,25,3,2012,냉정로 98
부산광역시 사상구 주례동,172-1,0172,0001,동양캐슬,월세,29.25,202203,21,300,45,4,2012,냉정로 103
부산광역시 사상구 주례동,1162-10,1162,0010,동화마을 1,월세,17.6,202112,21,2000,30,10,2018,가야대로 274-18
부산광역시 사상구 주례동,1162-10,1162,0010,동화마을 1,월세,20.56,202202,28,2000,30,9,2018,가야대로 274-18
부산광역시 사상구 주례동,1162-211,1162,0211,동화마을 2,월세,20.56,202201,21,7100,7,6,2018,가야대로 272
부산광역시 사상구 주례동,1162-211,1162,0211,동화마을 2,월세,20.56,202204,17,4000,30,3,2018,가야대로 272
부산광역시 사상구 주례동,1162-211,1162,0211,동화마을 2,전세,20.32,202205,20,6000,0,6,2018,가야대로 272
부산광역시 사상구 주례동,60-43,0060,0043,베스트빌(60-43),월세,21,202202,6,2000,24,2,2011,가야대로378번길 5
부산광역시 사상구 주례동,336,0336,0000,선도아트빌,월세,33.75,202112,11,500,30,4,2003,가야대로277번길 30
부산광역시 사상구 주례동,336,0336,0000,선도아트빌,월세,33.75,202203,11,1000,25,2,2003,가야대로277번길 30
부산광역시 사상구 주례동,336,0336,0000,선도아트빌,월세,28.35,202204,18,1000,25,4,2003,가야대로277번길 30
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,27.47,202111,1,10000,0,5,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,27.47,202112,13,10000,0,4,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,27.47,202112,17,10000,0,3,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,월세,29.48,202112,27,5000,30,7,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,월세,29.48,202201,7,5000,35,4,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,월세,29.48,202201,7,2000,55,5,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,27.47,202201,13,10000,0,7,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,27.47,202203,28,10000,0,7,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,월세,24.54,202204,7,2000,29,6,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,24.54,202205,3,9000,0,7,2021,주감로 168-1
부산광역시 사상구 주례동,412-22,0412,0022,이룸캐슬,전세,24.54,202205,17,9000,0,5,2021,주감로 168-1
부산광역시 사상구 주례동,54-73,0054,0073,주건축물제1동(54-73),전세,18.1,202201,27,600,0,8,2011,냉정로 129
부산광역시 사상구 주례동,55-166,0055,0166,주건축물제1동(55-166),전세,16.08,202202,2,3800,0,5,2010,가야대로366번길 25-10
부산광역시 사상구 주례동,152-18,0152,0018,퀸즈캐슬,전세,29.27,202204,1,12000,0,3,2020,가야대로344번길 11-13
부산광역시 사상구 주례동,152-18,0152,0018,퀸즈캐슬,전세,29.86,202204,19,12000,0,6,2020,가야대로344번길 11-13
부산광역시 사상구 주례동,60-40,0060,0040,퀸즈팰리스,전세,20.68,202111,9,8000,0,9,2018,가야대로378번길 8-4
부산광역시 사상구 주례동,60-40,0060,0040,퀸즈팰리스,월세,20.68,202111,19,8000,10,9,2018,가야대로378번길 8-4
부산광역시 사상구 주례동,60-40,0060,0040,퀸즈팰리스,월세,20.68,202111,23,8000,10,9,2018,가야대로378번길 8-4
부산광역시 사상구 주례동,60-40,0060,0040,퀸즈팰리스,전세,20.68,202204,28,8000,0,8,2018,가야대로378번길 8-4
부산광역시 사상구 주례동,166-100,0166,0100,탑팰리스,전세,19.02,202112,16,7500,0,2,2021,주례로 32-1
부산광역시 사상구 주례동,54-185,0054,0185,행복예감,전세,25.96,202112,6,5000,0,6,2013,가야대로388번길 55-4
부산광역시 사상구 학장동,433-2,0433,0002,에이케이빌딩,월세,29.44,202202,24,3000,30,1,2015,학감대로123번길 68
부산광역시 사상구 학장동,610,0610,0000,학장동 뷰-리브,월세,19.15,202202,5,300,26,2,2004,대동로159번길 13
부산광역시 사상구 학장동,610,0610,0000,학장동 뷰-리브,월세,19.15,202202,19,500,25,4,2004,대동로159번길 13
부산광역시 사하구 괴정동,945-6,0945,0006,(945-6),전세,22.36,202111,8,9000,0,4,2019,낙동대로233번길 21-12
부산광역시 사하구 괴정동,945-6,0945,0006,(945-6),월세,22.57,202111,12,2000,40,4,2019,낙동대로233번길 21-12
부산광역시 사하구 괴정동,945-6,0945,0006,(945-6),월세,22.36,202112,3,2000,35,7,2019,낙동대로233번길 21-12
부산광역시 사하구 괴정동,945-6,0945,0006,(945-6),전세,22.57,202112,18,9000,0,7,2019,낙동대로233번길 21-12
부산광역시 사하구 괴정동,553-8,0553,0008,가람그린,월세,79.02,202204,29,1500,54,4,2015,장평로 439
부산광역시 사하구 괴정동,1120-1,1120,0001,가람리버빌,월세,33.17,202202,17,500,25,4,2007,낙동대로326번길 3
부산광역시 사하구 괴정동,1120-1,1120,0001,가람리버빌,전세,27.58,202202,18,7000,0,2,2007,낙동대로326번길 3
부산광역시 사하구 괴정동,1120-1,1120,0001,가람리버빌,전세,27.58,202202,20,7000,0,6,2007,낙동대로326번길 3
부산광역시 사하구 괴정동,1120-1,1120,0001,가람리버빌,전세,27.58,202203,12,7000,0,2,2007,낙동대로326번길 3
부산광역시 사하구 괴정동,1120-1,1120,0001,가람리버빌,전세,33.17,202203,21,7000,0,6,2007,낙동대로326번길 3
부산광역시 사하구 괴정동,1120-1,1120,0001,가람리버빌,전세,33.17,202204,28,10000,0,5,2007,낙동대로326번길 3
부산광역시 사하구 괴정동,263-1,0263,0001,경성스마트더블유아파트2차,전세,54.34,202202,28,16200,0,8,2017,낙동대로 182
부산광역시 사하구 괴정동,263-1,0263,0001,경성스마트더블유아파트2차,월세,54.34,202204,8,2000,57,9,2017,낙동대로 182
부산광역시 사하구 괴정동,952-1,0952,0001,괴정 협성휴포레 아파트,월세,58.26,202111,10,2000,50,7,2016,사하로 183
부산광역시 사하구 괴정동,952-1,0952,0001,괴정 협성휴포레 아파트,월세,55.97,202112,30,2000,55,2,2016,사하로 183
부산광역시 사하구 괴정동,952-1,0952,0001,괴정 협성휴포레 아파트,월세,60.55,202202,3,1000,60,3,2016,사하로 183
부산광역시 사하구 괴정동,952-1,0952,0001,괴정 협성휴포레 아파트,전세,55.97,202202,21,15500,0,14,2016,사하로 183
부산광역시 사하구 괴정동,952-1,0952,0001,괴정 협성휴포레 아파트,월세,55.97,202203,14,5000,40,18,2016,사하로 183
부산광역시 사하구 괴정동,952-1,0952,0001,괴정 협성휴포레 아파트,전세,55.97,202203,15,16000,0,13,2016,사하로 183
부산광역시 사하구 괴정동,323-1,0323,0001,대티역스마트더블유인공지능,월세,17.68,202111,25,5000,13,8,2019,낙동대로 137
부산광역시 사하구 괴정동,323-1,0323,0001,대티역스마트더블유인공지능,전세,61.59,202201,5,22000,0,10,2019,낙동대로 137
부산광역시 사하구 괴정동,956,0956,0000,동조리젠시타워,월세,54.1,202204,6,1000,35,2,2003,사하로 178
부산광역시 사하구 괴정동,395-2,0395,0002,드림빌리지,전세,28.64,202203,2,6300,0,6,2019,오작로 57-1
부산광역시 사하구 괴정동,381-3,0381,0003,스타시티,전세,60.3,202201,14,18000,0,6,2019,사리로8번길 13
부산광역시 사하구 괴정동,932-3,0932,0003,영원베네스트아파트,전세,50.7,202201,15,16000,0,14,2017,낙동대로234번길 1
부산광역시 사하구 괴정동,958-19,0958,0019,일강빌,전세,27.19,202201,3,10000,0,8,2016,오작로3번길 15-6
부산광역시 사하구 괴정동,551-36,0551,0036,창조보금자리,전세,70.56,202203,10,14000,0,7,2016,장평로443번길 6
부산광역시 사하구 괴정동,331-30,0331,0030,페트라골든뷰,월세,17.7,202204,17,500,23,2,2010,낙동대로140번길 20
부산광역시 사하구 당리동,33-35,0033,0035,(33-35),전세,57.5,202112,23,11000,0,5,2019,제석로95번길 26-1
부산광역시 사하구 당리동,337-9,0337,0009,아람,월세,73.1,202202,7,11000,30,5,2015,다대로5번길 14
부산광역시 사하구 당리동,317-55,0317,0055,진영프라이엠,월세,23.45,202111,27,300,38,6,-, 
부산광역시 사하구 당리동,317-113,0317,0113,포레스타,전세,23.86,202112,31,6000,0,9,2018,낙동대로390번길 17-1
부산광역시 사하구 당리동,341-7,0341,0007,한영O/T,전세,17.07,202111,9,6500,0,12,2020,낙동대로372번길 2
부산광역시 사하구 당리동,341-7,0341,0007,한영O/T,전세,17.07,202112,2,6500,0,6,2020,낙동대로372번길 2
부산광역시 사하구 당리동,341-7,0341,0007,한영O/T,전세,17.07,202112,13,6500,0,6,2020,낙동대로372번길 2
부산광역시 사하구 당리동,341-7,0341,0007,한영O/T,전세,17.07,202204,11,6500,0,7,2020,낙동대로372번길 2
부산광역시 사하구 당리동,341-7,0341,0007,한영O/T,전세,17.07,202204,22,6500,0,9,2020,낙동대로372번길 2
부산광역시 사하구 당리동,325-19,0325,0019,휴누리,월세,16.99,202111,15,300,35,12,2017,제석로18번길 61-3
부산광역시 사하구 당리동,325-19,0325,0019,휴누리,전세,16.99,202112,7,5000,0,3,2017,제석로18번길 61-3
부산광역시 사하구 당리동,325-19,0325,0019,휴누리,전세,16.99,202112,28,5000,0,6,2017,제석로18번길 61-3
부산광역시 사하구 당리동,325-19,0325,0019,휴누리,월세,16.99,202201,20,500,32,7,2017,제석로18번길 61-3
부산광역시 사하구 당리동,325-19,0325,0019,휴누리,월세,16.99,202202,12,1000,28,6,2017,제석로18번길 61-3
부산광역시 사하구 당리동,325-19,0325,0019,휴누리,월세,16.99,202202,26,1000,27,8,2017,제석로18번길 61-3
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,전세,40.39,202111,21,11500,0,9,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,40.39,202111,25,2000,40,5,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,40.39,202112,1,2000,30,4,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,40.39,202112,16,2000,40,7,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,전세,40.39,202112,18,11000,0,9,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,전세,40.39,202201,3,8000,0,3,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,전세,40.39,202202,6,11500,0,9,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,40.39,202202,18,3000,35,3,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,40.39,202202,22,2000,40,3,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,40.39,202202,27,2000,40,7,2015,비봉로 87
부산광역시 사하구 신평동,445,0445,0000,더블루 오피스텔,월세,22.97,202203,8,500,32,5,2015,비봉로 87
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,전세,84.9,202111,22,19120,0,23,2019,비봉로 93
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,전세,84.9,202111,22,19120,0,14,2019,비봉로 93
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,월세,74.06,202111,26,5000,58,25,2019,비봉로 93
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,전세,66.38,202112,3,17850,0,9,2019,비봉로 93
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,전세,84.9,202112,23,19120,0,17,2019,비봉로 93
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,월세,74.06,202203,18,14000,20,2,2019,비봉로 93
부산광역시 사하구 신평동,411,0411,0000,퀸즈타운W 사하,전세,74.06,202203,29,5500,0,22,2019,비봉로 93
부산광역시 사하구 신평동,309-7,0309,0007,해오름빌라,전세,66.29,202201,18,14500,0,7,2017, 
부산광역시 사하구 신평동,309-7,0309,0007,해오름빌라,전세,66.29,202205,19,16500,0,6,2017, 
부산광역시 사하구 장림동,77,0077,0000,(77),월세,21.84,202203,18,2000,25,3,2019,다대로271번길 25-1
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,월세,29.48,202202,9,2000,42,5,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,전세,29.94,202202,26,8000,0,4,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,월세,26.95,202202,26,1000,40,2,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,전세,29.48,202202,26,8000,0,4,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,전세,29.48,202202,28,8000,0,3,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,전세,29.94,202203,8,8000,0,2,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,전세,29.94,202203,18,8000,0,2,2022,두송로26번길 35-4
부산광역시 사하구 장림동,71,0071,0000,모네 빌리지,전세,29.94,202204,26,8000,0,3,2022,두송로26번길 35-4
부산광역시 사하구 장림동,853-2,0853,0002,센텀바인하츠(853-2),전세,82.73,202201,5,25000,0,6,2014,장림시장9길 54
부산광역시 사하구 장림동,339-1,0339,0001,아파트 미가,월세,67.08,202111,18,1000,60,13,2019,장림번영로 88
부산광역시 사하구 장림동,339-1,0339,0001,아파트 미가,전세,60.69,202201,18,15500,0,11,2019,장림번영로 88
부산광역시 사하구 장림동,339-1,0339,0001,아파트 미가,월세,65.04,202202,28,15000,5,8,2019,장림번영로 88
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,월세,46.91,202111,23,2000,55,3,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202111,25,14000,0,12,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202111,29,13500,0,20,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202112,13,14000,0,12,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202112,30,14000,0,11,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202201,28,14000,0,23,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202204,6,15500,0,12,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202204,8,14000,0,9,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,월세,46.91,202205,3,8000,3,8,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,월세,46.91,202205,13,3290,23,6,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,18,14000,0,7,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,19,14000,0,24,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,20,14000,0,16,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,20,14000,0,26,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,28,15500,0,7,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,28,15000,0,27,2020, 
부산광역시 사하구 장림동,1153,1153,0000,장림역 베스티움2차,전세,46.91,202205,31,13500,0,13,2020, 
부산광역시 사하구 장림동,340-8,0340,0008,장림역 사하 베스티움,전세,35.48,202111,15,9500,0,10,2017,장림번영로 96
부산광역시 사하구 장림동,340-8,0340,0008,장림역 사하 베스티움,전세,22.03,202112,27,6000,0,9,2017,장림번영로 96
부산광역시 사하구 장림동,340-8,0340,0008,장림역 사하 베스티움,전세,33.77,202112,28,11000,0,9,2017,장림번영로 96
부산광역시 사하구 장림동,340-8,0340,0008,장림역 사하 베스티움,월세,35.48,202204,9,1000,50,12,2017,장림번영로 96
부산광역시 사하구 장림동,340-8,0340,0008,장림역 사하 베스티움,전세,22.03,202205,30,6000,0,12,2017,장림번영로 96
부산광역시 사하구 하단동,604-3,0604,0003,(604-3),월세,16.27,202203,29,100,35,2,2019,동매로23번길 18
부산광역시 사하구 하단동,604-3,0604,0003,(604-3),월세,14.86,202204,19,200,37,9,2019,동매로23번길 18
부산광역시 사하구 하단동,604-8,0604,0008,(604-8),월세,15.63,202112,25,100,34,4,2019,동매로29번길 17
부산광역시 사하구 하단동,604-8,0604,0008,(604-8),전세,26.16,202112,28,9000,0,5,2019,동매로29번길 17
부산광역시 사하구 하단동,604-8,0604,0008,(604-8),월세,15.08,202202,20,100,35,3,2019,동매로29번길 17
부산광역시 사하구 하단동,604-8,0604,0008,(604-8),월세,15.08,202202,23,100,35,8,2019,동매로29번길 17
부산광역시 사하구 하단동,604-8,0604,0008,(604-8),전세,15.08,202203,26,2000,0,10,2019,동매로29번길 17
부산광역시 사하구 하단동,604-9,0604,0009,(604-9),월세,71.26,202111,4,300,66,11,2020,동매로23번길 14
부산광역시 사하구 하단동,604-9,0604,0009,(604-9),월세,71.26,202205,23,100,70,6,2020,동매로23번길 14
부산광역시 사하구 하단동,610-8,0610,0008,(610-8),월세,73.98,202205,1,8000,22,7,2017,동매로 76-1
부산광역시 사하구 하단동,610-8,0610,0008,(610-8),전세,73.98,202205,16,16800,0,5,2017,동매로 76-1
부산광역시 사하구 하단동,611-35,0611,0035,(611-35),전세,25.5,202202,24,8000,0,7,-,괴정로 26
부산광역시 사하구 하단동,618-11,0618,0011,(618-11),월세,38.78,202111,3,500,60,11,2021,낙동대로457번길 17
부산광역시 사하구 하단동,618-11,0618,0011,(618-11),월세,18.98,202112,20,500,40,6,2021,낙동대로457번길 17
부산광역시 사하구 하단동,618-11,0618,0011,(618-11),전세,20.35,202201,12,6500,0,7,2021,낙동대로457번길 17
부산광역시 사하구 하단동,618-11,0618,0011,(618-11),월세,18.98,202202,4,200,40,8,2021,낙동대로457번길 17
부산광역시 사하구 하단동,618-11,0618,0011,(618-11),월세,41.44,202203,3,2000,45,11,2021,낙동대로457번길 17
부산광역시 사하구 하단동,900-12,0900,0012,(900-12),전세,54.01,202203,3,14000,0,8,2016,동매로15번길 8
부산광역시 사하구 하단동,900-12,0900,0012,(900-12),월세,19.8,202203,14,200,35,6,2016,동매로15번길 8
부산광역시 사하구 하단동,900-12,0900,0012,(900-12),월세,19.8,202204,22,500,40,3,2016,동매로15번길 8
부산광역시 사하구 하단동,1165-25,1165,0025,E편한쉼터,전세,22.05,202112,31,5000,0,3,2013,하신번영로261번길 21
부산광역시 사하구 하단동,1165-25,1165,0025,E편한쉼터,전세,22.05,202202,11,5000,0,3,2013,하신번영로261번길 21
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202111,13,5500,0,8,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202112,13,6000,0,2,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202112,22,6000,0,3,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,51.21,202202,16,13000,0,5,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202203,18,6000,0,3,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202203,22,6500,0,7,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,51.21,202203,30,13000,0,4,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,51.21,202204,11,13000,0,6,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202204,13,6500,0,5,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202205,12,6500,0,6,2012,동매로65번길 6
부산광역시 사하구 하단동,611-6,0611,0006,갤러리 O/T,전세,26.19,202205,12,6500,0,7,2012,동매로65번길 6
부산광역시 사하구 하단동,1185-3,1185,0003,그레이트 빌,전세,27.3,202202,21,7000,0,6,2016,하신번영로201번길 16
부산광역시 사하구 하단동,898-1,0898,0001,더 클래식시티,전세,79.8,202202,14,19000,0,9,2015,동매로5번길 20
부산광역시 사하구 하단동,596-22,0596,0022,더라온오피스텔,월세,28.26,202201,15,500,47,15,2019,하신중앙로335번길 80
부산광역시 사하구 하단동,596-22,0596,0022,더라온오피스텔,월세,25.07,202202,21,2000,32,5,2019,하신중앙로335번길 80
부산광역시 사하구 하단동,596-22,0596,0022,더라온오피스텔,전세,25.07,202205,21,8000,0,12,2019,하신중앙로335번길 80
부산광역시 사하구 하단동,521-7,0521,0007,더블루,월세,29.42,202204,28,8000,8,3,2011,낙동남로1367번길 11-2
부산광역시 사하구 하단동,497-36,0497,0036,더휴,월세,18.89,202202,21,500,37,3,2017,낙동대로 532
부산광역시 사하구 하단동,899-13,0899,0013,동경빌,전세,26.84,202203,10,10000,0,4,2016,동매로9번길 8
부산광역시 사하구 하단동,899-13,0899,0013,동경빌,전세,26.84,202203,18,9200,0,4,2016,동매로9번길 8
부산광역시 사하구 하단동,615-6,0615,0006,두산오피스텔,전세,22.65,202203,21,5775,0,11,2016,괴정로 9
부산광역시 사하구 하단동,492-46,0492,0046,린다포레스트1,월세,22.37,202202,18,3000,33,4,2019,낙동대로536번길 9-2
부산광역시 사하구 하단동,492-19,0492,0019,린다프레스티지,월세,19.47,202202,23,1000,42,9,2021,낙동대로516번길 41
부산광역시 사하구 하단동,595-17,0595,0017,블루원,월세,19.93,202201,24,500,35,6,2013,하신중앙로335번길 75
부산광역시 사하구 하단동,616-1,0616,0001,시우스빌딩,월세,37.43,202112,29,500,47,9,2012,하신중앙로 336
부산광역시 사하구 하단동,616-1,0616,0001,시우스빌딩,월세,38.51,202202,17,500,45,10,2012,하신중앙로 336
부산광역시 사하구 하단동,616-1,0616,0001,시우스빌딩,월세,24.11,202203,1,500,35,6,2012,하신중앙로 336
부산광역시 사하구 하단동,616-1,0616,0001,시우스빌딩,월세,38.51,202204,25,500,42,7,2012,하신중앙로 336
부산광역시 사하구 하단동,510-6,0510,0006,시티파크,전세,29.43,202112,28,9000,0,12,2013,낙동대로 500
부산광역시 사하구 하단동,510-6,0510,0006,시티파크,월세,27.48,202112,31,400,43,14,2013,낙동대로 500
부산광역시 사하구 하단동,510-6,0510,0006,시티파크,월세,29.43,202202,10,2000,35,13,2013,낙동대로 500
