시군구,번지,본번,부번,단지명,전월세구분,전용면적,계약년월,계약일,보증금,월세,층,건축년도,도로명
부산광역시 북구 덕천동,802,0802,0000,덕천주공1,월세,38.64,202205,9,3000,20,10,1991,덕천로 72
부산광역시 북구 덕천동,802,0802,0000,덕천주공1,월세,49.94,202205,11,2000,35,5,1991,덕천로 72
부산광역시 북구 덕천동,802,0802,0000,덕천주공1,전세,49.94,202205,17,9000,0,6,1991,덕천로 72
부산광역시 북구 덕천동,289-22,0289,0022,덕천한라,전세,69.31,202111,8,9000,0,2,1992,덕천로52번길 20
부산광역시 북구 덕천동,289-22,0289,0022,덕천한라,월세,69.31,202112,4,2000,50,3,1992,덕천로52번길 20
부산광역시 북구 덕천동,289-22,0289,0022,덕천한라,전세,83.79,202204,16,11000,0,5,1992,덕천로52번길 20
부산광역시 북구 덕천동,409-1,0409,0001,동성,전세,39.01,202201,18,7500,0,4,1982,만덕대로102번길 15
부산광역시 북구 덕천동,431-9,0431,0009,동주광명맨션가동,전세,73.89,202204,6,8500,0,4,1984,의성로128번길 34
부산광역시 북구 덕천동,132-65,0132,0065,롯데,월세,59.9645,202203,12,2000,60,21,2004,함박봉로 26
부산광역시 북구 덕천동,337-2,0337,0002,무궁화(337-2),월세,44.13,202202,14,3000,50,2,1983,만덕대로65번길 43
부산광역시 북구 덕천동,394-2,0394,0002,미진파크맨션,월세,60.93,202203,2,9000,15,3,1986,만덕대로142번가길 61
부산광역시 북구 덕천동,354-1,0354,0001,부국2,월세,62.84,202203,21,4000,35,4,1980,만덕대로27번길 20
부산광역시 북구 덕천동,382-1,0382,0001,부국3,월세,59.66,202201,11,1500,40,5,1982,금곡대로8번길 64
부산광역시 북구 덕천동,382-1,0382,0001,부국3,월세,59.66,202204,15,6000,20,5,1982,금곡대로8번길 64
부산광역시 북구 덕천동,372-1,0372,0001,부영벽산파라빌,월세,59.9787,202112,16,3000,50,11,2005,만덕대로155번길 14
부산광역시 북구 덕천동,372-1,0372,0001,부영벽산파라빌,전세,84.7222,202202,14,27500,0,22,2005,만덕대로155번길 14
부산광역시 북구 덕천동,395-6,0395,0006,부원,월세,75.78,202203,17,2000,35,5,1983,만덕3로16번길 32
부산광역시 북구 덕천동,395-6,0395,0006,부원,월세,75.78,202203,17,2000,35,5,1983,만덕3로16번길 32
부산광역시 북구 덕천동,347-5,0347,0005,북부맨션,전세,69.96,202111,24,14500,0,1,1982,만덕대로15번길 30
부산광역시 북구 덕천동,409-2,0409,0002,삼화,전세,44.979,202112,7,5500,0,4,1983,만덕대로102번길 17-5
부산광역시 북구 덕천동,409-2,0409,0002,삼화,전세,44.979,202112,9,6000,0,3,1983,만덕대로102번길 17-5
부산광역시 북구 덕천동,409-2,0409,0002,삼화,월세,44.979,202112,25,1500,25,5,1983,만덕대로102번길 17-5
부산광역시 북구 덕천동,409-2,0409,0002,삼화,전세,44.979,202203,10,7300,0,1,1983,만덕대로102번길 17-5
부산광역시 북구 덕천동,346-3,0346,0003,성우아파트,월세,61.22,202111,18,6000,30,2,1982,만덕대로39번길 31
부산광역시 북구 덕천동,346-3,0346,0003,성우아파트,월세,61.22,202202,19,3000,25,1,1982,만덕대로39번길 31
부산광역시 북구 덕천동,346-3,0346,0003,성우아파트,전세,60.2,202203,24,13000,0,2,1982,만덕대로39번길 31
부산광역시 북구 덕천동,539-7,0539,0007,성훈강변,전세,46.98,202112,25,9000,0,9,2003,금곡대로 97
부산광역시 북구 덕천동,539-7,0539,0007,성훈강변,전세,59.99,202201,10,12000,0,11,2003,금곡대로 97
부산광역시 북구 덕천동,128-3,0128,0003,승산벽산,월세,79.89,202111,23,3000,60,13,1992,만덕3로16번길 51
부산광역시 북구 덕천동,128-3,0128,0003,승산벽산,전세,84.68,202111,28,15000,0,10,1992,만덕3로16번길 51
부산광역시 북구 덕천동,128-3,0128,0003,승산벽산,전세,84.68,202111,28,15000,0,10,1992,만덕3로16번길 51
부산광역시 북구 덕천동,344-2,0344,0002,신도,월세,48.99,202201,1,5000,30,3,1980,만덕대로65번길 29
부산광역시 북구 덕천동,344-2,0344,0002,신도,전세,48.99,202205,4,9135,0,5,1980,만덕대로65번길 29
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,월세,97.65,202111,27,3000,70,19,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,월세,97.65,202111,27,3000,70,19,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,전세,46.8,202112,31,6000,0,6,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,월세,38.64,202201,9,5000,25,17,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,전세,59.22,202203,2,18800,0,8,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,월세,46.8,202203,14,7000,25,11,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,월세,97.65,202204,14,15000,30,7,2000,금곡대로8번길 33
부산광역시 북구 덕천동,397-1,0397,0001,아남프라자,전세,59.22,202204,18,16000,0,7,2000,금곡대로8번길 33
부산광역시 북구 덕천동,365-11,0365,0011,일동파크맨션,월세,50.67,202203,22,1000,25,2,1985,만덕대로155번길 42
부산광역시 북구 덕천동,419-10,0419,0010,정광주택,월세,70,202111,10,1500,30,5,1983,의성로115번길 38
부산광역시 북구 덕천동,419-10,0419,0010,정광주택,전세,70,202203,10,10000,0,4,1983,의성로115번길 38
부산광역시 북구 덕천동,419-10,0419,0010,정광주택,전세,70,202205,9,12000,0,1,1983,의성로115번길 38
부산광역시 북구 덕천동,365-6,0365,0006,정남,월세,50.45,202111,2,500,25,1,1982,만덕대로155번길 40-11
부산광역시 북구 덕천동,365-6,0365,0006,정남,월세,43.97,202201,3,1000,23,5,1982,만덕대로155번길 40-11
부산광역시 북구 덕천동,354-8,0354,0008,정우,월세,34.48,202112,1,500,40,9,2013,기찰로 36
부산광역시 북구 덕천동,354-8,0354,0008,정우,월세,31.26,202201,22,8000,10,2,2013,기찰로 36
부산광역시 북구 덕천동,354-8,0354,0008,정우,월세,31.26,202203,17,8000,10,9,2013,기찰로 36
부산광역시 북구 덕천동,811,0811,0000,청우파크맨션,전세,84.52,202204,2,14000,0,5,1993,덕천로 107
부산광역시 북구 덕천동,406,0406,0000,한성,전세,42.35,202111,25,8000,0,2,1983,만덕대로142번길 32
부산광역시 북구 덕천동,406,0406,0000,한성,월세,42.35,202201,14,1000,30,5,1983,만덕대로142번길 31
부산광역시 북구 덕천동,406,0406,0000,한성,전세,41.56,202202,25,7000,0,5,1983,만덕대로142번길 32
부산광역시 북구 덕천동,406,0406,0000,한성,월세,41.56,202203,3,1000,30,4,1983,만덕대로142번길 32
부산광역시 북구 덕천동,406,0406,0000,한성,전세,42.35,202203,30,7000,0,5,1983,만덕대로142번길 31
부산광역시 북구 덕천동,250-9,0250,0009,한성맨션1동~3동,월세,60.57,202112,21,500,38,4,1985,의성로127번길 28
부산광역시 북구 덕천동,250-9,0250,0009,한성맨션1동~3동,전세,44.73,202201,22,9000,0,3,1985,의성로127번길 28
부산광역시 북구 덕천동,250-9,0250,0009,한성맨션1동~3동,월세,44.73,202202,15,1000,40,2,1985,의성로127번길 28
부산광역시 북구 덕천동,250-9,0250,0009,한성맨션1동~3동,월세,44.73,202203,1,2000,40,2,1985,의성로127번길 28
부산광역시 북구 덕천동,250-9,0250,0009,한성맨션1동~3동,전세,44.73,202203,24,9000,0,4,1985,의성로127번길 28
부산광역시 북구 덕천동,250-9,0250,0009,한성맨션1동~3동,월세,44.73,202205,9,2000,40,3,1985,의성로127번길 28
부산광역시 북구 덕천동,776-8,0776,0008,화목빌라(776-8),전세,48.12,202204,23,7000,0,2,2003,덕천로 149-1
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202111,2,1000,40,4,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202111,6,15000,0,8,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.9,202111,12,17000,0,15,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,106.2,202111,13,5000,50,1,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202111,15,17000,0,6,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.9,202111,15,9900,0,5,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,134.99,202111,17,5000,60,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202111,19,15750,0,7,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,148.26,202111,22,25000,0,7,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,75.57,202112,1,2000,40,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202112,2,5800,29,15,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,119.69,202112,12,3000,60,2,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,75.57,202112,20,3000,50,4,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.9,202112,31,15500,0,14,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,134.99,202201,5,30000,0,14,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,134.99,202201,10,32000,0,14,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,75.57,202202,11,17000,0,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202202,12,20000,0,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,75.57,202202,14,17500,0,9,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,75.57,202202,14,17500,0,9,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202202,17,17000,0,14,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,75.57,202202,28,11550,0,8,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202203,19,4000,55,6,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,75.57,202204,5,2000,50,4,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202204,13,19000,0,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202204,16,2000,65,8,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202204,18,2000,60,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,134.99,202204,28,3150,57,9,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202205,2,10000,30,4,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,116.06,202205,6,17500,0,4,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,월세,84.69,202205,26,2300,59,10,1991,덕천로234번길 47
부산광역시 북구 만덕동,216-7,0216,0007,그린코아,전세,84.69,202205,30,16500,0,8,1991,덕천로234번길 47
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,59.92,202111,5,3000,70,25,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,84.88,202111,7,15000,5,11,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,전세,84.88,202111,8,20000,0,22,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,전세,59.92,202111,9,25000,0,16,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,전세,59.92,202111,9,25000,0,16,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,59.97,202112,2,14900,18,11,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,59.97,202112,21,9768,13,16,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,59.92,202201,4,8000,50,25,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,59.92,202201,4,8000,50,25,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,월세,59.92,202202,23,13250,13,7,2011,만덕1로 25-9
부산광역시 북구 만덕동,830-49,0830,0049,금정산센트럴포레,전세,59.92,202205,5,26000,0,26,2011,만덕1로 25-9
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202111,2,27000,0,18,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202111,2,17000,15,19,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,3,27000,0,27,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202111,4,21000,0,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202111,4,5000,43,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,5,20000,0,15,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202111,6,21000,0,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202111,6,2000,60,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,8,24000,0,13,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202111,11,18500,0,24,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202111,11,15000,25,29,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202111,11,19000,0,24,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.99,202111,13,30000,0,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.81,202111,13,30000,0,1,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,13,18500,0,7,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.99,202111,14,18370,0,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,15,29000,0,27,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202111,15,10000,10,18,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202111,16,21000,0,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,18,16800,0,16,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202111,20,31000,0,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202111,20,30000,0,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,20,16500,0,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202111,20,7000,60,5,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.82,202111,20,30000,0,19,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.81,202111,21,29000,0,11,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,21,27500,0,16,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202111,21,32000,0,19,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202111,21,5000,75,13,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.81,202111,21,29000,0,11,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202111,22,29000,0,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,23,16800,0,29,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202111,24,3150,58,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,24,20000,0,22,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.99,202111,25,5000,70,5,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202111,27,17325,0,17,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202111,27,15000,10,3,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.81,202111,28,16800,0,6,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202112,1,1500,75,27,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,114.92,202112,1,40000,30,1,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202112,2,16500,0,5,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.98,202112,2,21000,0,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202112,3,17850,0,3,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202112,4,15000,60,23,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202112,5,16800,0,10,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202112,7,4000,95,4,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,7,19950,0,20,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202112,7,4000,95,4,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202112,8,19950,0,27,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202112,9,17850,0,1,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,10,33000,0,5,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202112,11,14500,0,9,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202112,11,16800,0,3,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.81,202112,12,29000,0,29,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,13,28000,0,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202112,13,27000,0,22,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202112,13,3000,50,15,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,15,30000,0,6,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202112,16,15750,0,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,16,21000,0,22,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202112,17,1000,80,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202112,17,3000,73,18,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,18,31000,0,20,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202112,19,3000,50,18,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202112,20,17000,0,29,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202112,21,21000,0,13,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.81,202112,24,29000,0,8,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202112,29,22000,10,18,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202201,3,32500,0,17,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202201,3,3000,90,4,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202201,3,500,25,24,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.99,202201,8,19425,0,21,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202201,8,27500,0,2,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.99,202201,8,25000,0,2,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202201,8,28000,0,16,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202201,11,21000,0,29,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202201,12,5000,52,26,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202201,12,2500,65,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202201,15,1050,84,23,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202201,15,30000,0,20,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202201,22,25000,0,2,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202201,22,21000,0,17,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202201,24,2000,50,22,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202201,25,9000,60,24,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202201,25,9000,60,24,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202201,27,2000,100,16,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202201,27,4000,60,22,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202201,29,30000,0,7,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202202,5,8000,80,15,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202202,5,7000,60,1,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202202,6,3500,60,17,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202202,7,5000,88,7,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202202,11,27000,0,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.81,202202,12,28000,0,9,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202202,12,7000,70,25,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202202,12,30000,0,14,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202202,13,32000,0,12,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,84.95,202202,17,3000,110,24,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202202,18,34000,0,6,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,74.85,202202,19,2000,80,7,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202202,28,30000,0,4,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202203,4,2000,80,4,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202203,4,10000,50,17,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202203,5,30000,0,28,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.99,202203,5,10000,40,14,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202203,5,33000,0,22,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202203,19,2000,80,14,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,59.98,202203,19,19000,0,11,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,월세,59.98,202203,19,2000,80,14,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,84.95,202203,24,32000,0,19,2019,상학로 35
부산광역시 북구 만덕동,960,0960,0000,금정산엘에이치뉴웰시티,전세,74.85,202203,26,30000,0,29,2019,상학로 35
